anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
4177,Bounen no Xamdou,Xam&#039;d: Lost Memories,亡念のザムド,"Bonen no Xamdou, Bonen no Zamudo, Bounen no Zamudo, Bounen no Zamned",https://myanimelist.cdn-dena.com/images/anime/2/23189.jpg,ONA,Original,26,Finished Airing,False,"Jul 15, 2008 to Feb 4, 2009","{'from': '2008-07-15', 'to': '2009-02-04'}",24 min. per ep.,PG-13 - Teens 13 or older,7.77,43433,935.0,905,95305,916,"Conceptualized by Bones, and co-developed by Sony Computer Entertainment, Aniplex and Bones, Bounen no Xamdou debuted on Sony&#039;s inagural launch of the Playstation Network video download service at E3 in the United States on July 16th, 2008, and in Japan on September 24th, 2008.The series would later on have it&#039;s television premiere on MBS, CBC, Tokyo MX and other Japanese broadcast networks in April 2009.",,,"{'Adaptation': [{'mal_id': 11499, 'type': 'manga', 'url': 'https://myanimelist.net/manga/11499/Bounen_no_Xamdou__Junreisha_no_Compass', 'title': 'Bounen no Xamdou: Junreisha no Compass'}]}","Aniplex, Half H.P Studio",Sentai Filmworks,Bones,"Action, Military, Sci-Fi","['#01: ""Shut Up And Explode"" by Boom Boom Satellites', '#R1: ""Back on my Feet"" by Boom Boom Satellites (TV Broadcast Opening)']","['#01: ""Vacancy"" by Kylee', '#R1: ""Just Breathe"" by Kylee (TV broadcast ED)', '#R2: ""Over U"" by Kylee (TV broadcast ED2)']",24.0,2008.0
11703,Code:Breaker,Code:Breaker,CØDE:BREAKER,Code Breaker,https://myanimelist.cdn-dena.com/images/anime/13/57251.jpg,TV,Manga,13,Finished Airing,False,"Oct 7, 2012 to Dec 23, 2012","{'from': '2012-10-07', 'to': '2012-12-23'}",24 min. per ep.,R - 17+ (violence & profanity),6.98,90930,3631.0,437,180505,508,,Fall 2012,Unknown,"{'Adaptation': [{'mal_id': 8341, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8341/Code_Breaker', 'title': 'Code:Breaker'}], 'Side story': [{'mal_id': 15633, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15633/Code_Breaker_OVA', 'title': 'Code:Breaker OVA'}]}","Bandai Visual, Lantis, Kodansha, Memory-Tech, Bushiroad",Funimation,Kinema Citrus,"Action, Comedy, School, Shounen, Super Power, Supernatural","['""DARK SHAME"" by GRANRODEO']","['""Shiroi Karasu (シロイカラス)"" by Kenichi Suzumura']",24.0,2012.0
2215,Kishin Taisen Gigantic Formula,,機神大戦 ギガンティック・フォーミュラ,"Apo Mekhanes Theos Gigantic Formula, Mechanical Divine War Gigantic Formula, War Gods Battle: Gigantic Formula",https://myanimelist.cdn-dena.com/images/anime/2/21716.jpg,TV,Original,26,Finished Airing,False,"Apr 5, 2007 to Sep 27, 2007","{'from': '2007-04-05', 'to': '2007-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.94,1592,3782.0,4828,5139,6,,Spring 2007,Unknown,[],"Bandai Visual, TV Tokyo Music",,Brain&#039;s Base,"Mecha, Sci-Fi","['""United force"" by Minami Kuribayashi']","['""Tsubasa"" by Sena']",24.0,2007.0
36296,Hinamatsuri,,ヒナまつり,Hina Festival,https://myanimelist.cdn-dena.com/images/anime/1943/91370.jpg,TV,Manga,12,Currently Airing,True,"Apr 6, 2018 to ?","{'from': '2018-04-06', 'to': None}",23 min. per ep.,PG-13 - Teens 13 or older,8.05,12470,508.0,1083,77209,200,,Spring 2018,Fridays at 21:00 (JST),"{'Adaptation': [{'mal_id': 36413, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36413/Hinamatsuri', 'title': 'Hinamatsuri'}]}","Magic Capsule, Nippon Columbia",Funimation,feel.,"Sci-Fi, Slice of Life, Comedy, Supernatural, Seinen","['""Distance"" Rie Murakawa']","['""Sake to Ikura to 893 to Musume (鮭とイクラと893と娘)"" by Yoshifumi Nitta (Yoshiki Nakajima)']",23.0,2018.0
31223,Phantasy Star Online 2 The Animation,,ファンタシースターオンライン２ ジ アニメーション,PSO2 The Animation,https://myanimelist.cdn-dena.com/images/anime/5/78120.jpg,TV,Game,12,Finished Airing,False,"Jan 8, 2016 to Apr 1, 2016","{'from': '2016-01-08', 'to': '2016-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,6.46,17818,5770.0,1685,43504,88,"Phantasy Star Online 2 The Animation is the eighth project in the franchise, commemorating the fifteenth anniversary of the Phantasy Star Online video game franchise. The anime series features a completely original storyline and all-new characters.",Winter 2016,Fridays at 01:46 (JST),[],"TBS, Sega",Sentai Filmworks,Telecom Animation Film,"Action, Game, Sci-Fi, School","['""Zessei Star Gate (絶世スターゲイト)"" by Shouta Aoi']","['""Rare Drop☆KOI☆Koi! One More! (レアドロ☆KOI☆こい！ワンモア！)"" by Rina Izumi (Ayaka Suwa) & Aika Suzuki (M.A.O)']",24.0,2016.0
9289,Hanasaku Iroha,Hanasaku Iroha: Blossoms for Tomorrow,花咲くいろは,,https://myanimelist.cdn-dena.com/images/anime/3/28967.jpg,TV,Original,26,Finished Airing,False,"Apr 3, 2011 to Sep 25, 2011","{'from': '2011-04-03', 'to': '2011-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.01,81989,544.0,387,195774,1971,,Spring 2011,Sundays at 22:00 (JST),"{'Adaptation': [{'mal_id': 25408, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25408/Hanasaku_Iroha', 'title': 'Hanasaku Iroha'}], 'Side story': [{'mal_id': 14175, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14175/Hanasaku_Iroha__Home_Sweet_Home', 'title': 'Hanasaku Iroha: Home Sweet Home'}], 'Character': [{'mal_id': 21103, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21103/Utopia', 'title': 'Utopia'}]}","Bandai Visual, Sotsu, Yomiuri Telecasting, Lantis, Pony Canyon, Showgate, Infinite","NIS America, Inc.",P.A. Works,"Slice of Life, Comedy, Drama","['#1: ""Hana no Iro (ハナノイロ)"" by nano.RIPE (eps 2-13)', '#2: ""Omokage Warp (面影ワープ)"" by nano.RIPE (eps 14-25)']","['#1: ""Hana no Iro (ハナノイロ)"" by nano.RIPE (ep 1)', '#2: ""Hazy"" by Sphere (eps 2-5, 7, 9-10, 12-13)', '#3: ""Tsukikage to Buranko (月影とブランコ)"" by nano.RIPE (ep 6)', '#4: ""Yumeji (夢路)"" by nano.RIPE (eps 8, 26)', '#5: ""Saibou Kioku (細胞キオク)"" by nano.RIPE (ep 11)', '#6: ""Hanasaku Iroha (はなさくいろは)"" by Clammbon (クラムボン) (eps 14-21, 23, 24)', '#7: ""Hi Leap (ハイリープ)"" by nano.RIPE (ep 22)']",24.0,2011.0
30137,Big Order,,ビッグオーダー,,https://myanimelist.cdn-dena.com/images/anime/12/78945.jpg,OVA,Manga,1,Finished Airing,False,"Oct 3, 2015","{'from': '2015-10-03', 'to': '2015-10-03'}",38 min.,R+ - Mild Nudity,5.98,11876,7384.0,2385,24530,28,,,,"{'Adaptation': [{'mal_id': 28697, 'type': 'manga', 'url': 'https://myanimelist.net/manga/28697/Big_Order', 'title': 'Big Order'}], 'Other': [{'mal_id': 31904, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31904/Big_Order_TV', 'title': 'Big Order (TV)'}]}",Lantis,,Asread,"Action, Super Power, Shounen",[],"['""Geki (檄)"" by Yousei Teikoku']",38.0,2015.0
33948,Hinako Note,Hinako Note,ひなこのーと,,https://myanimelist.cdn-dena.com/images/anime/2/84858.jpg,TV,4-koma manga,12,Finished Airing,False,"Apr 7, 2017 to Jun 23, 2017","{'from': '2017-04-07', 'to': '2017-06-23'}",23 min. per ep.,PG-13 - Teens 13 or older,6.81,14977,4270.0,1558,48664,110,,Spring 2017,Fridays at 21:00 (JST),"{'Adaptation': [{'mal_id': 87962, 'type': 'manga', 'url': 'https://myanimelist.net/manga/87962/Hinako_Note', 'title': 'Hinako Note'}]}","Media Factory, AT-X, Enterbrain, Sony Music Communications",,Passione,"Slice of Life, Comedy","['""A E I U E O Ao! (あ・え・い・う・え・お・あお!)"" by Gekidan Hitotose (劇団ひととせ) [Hinako Sakuragi (Mao Ichimichi), Kuina Natsukawa (Miyu Tomita), Mayuki Hiiragi (Yui Ogura), Chiaki Ogino (Hisako Tojo), Yua Nakajima (Marika Kouno)]']","['""Curtain Call!!!!! (かーてんこーる!!!!!)"" by Gekidan Hitotose (劇団ひととせ) [Hinako Sakuragi (Mao Ichimichi), Kuina Natsukawa (Miyu Tomita), Mayuki Hiiragi (Yui Ogura), Chiaki Ogino (Hisako Tojo), Yua Nakajima (Marika Kouno)]']",23.0,2017.0
3166,Ayakashi,,アヤカシ,,https://myanimelist.cdn-dena.com/images/anime/5/20942.jpg,TV,Visual novel,12,Finished Airing,False,"Dec 12, 2007 to Feb 27, 2008","{'from': '2007-12-12', 'to': '2008-02-27'}",23 min. per ep.,R - 17+ (violence & profanity),6.45,10187,5784.0,2467,23165,27,,Winter 2008,Wednesdays at 11:00 (JST),"{'Adaptation': [{'mal_id': 7332, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7332/Ayakashi', 'title': 'Ayakashi'}]}","Media Factory, AT-X, Enoki Films, 5pb.",,Tokyo Kids,"Action, Sci-Fi, Horror, Fantasy","['""Cloudier Sky"" by Ayane']","['""Kagaribi"" by KAORI']",23.0,2007.0
31478,Bungou Stray Dogs,Bungo Stray Dogs,文豪ストレイドッグス,Literary Stray Dogs,https://myanimelist.cdn-dena.com/images/anime/3/79409.jpg,TV,Manga,12,Finished Airing,False,"Apr 7, 2016 to Jun 23, 2016","{'from': '2016-04-07', 'to': '2016-06-23'}",23 min. per ep.,R - 17+ (violence & profanity),7.81,162601,856.0,160,345056,4600,,Spring 2016,Thursdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 56529, 'type': 'manga', 'url': 'https://myanimelist.net/manga/56529/Bungou_Stray_Dogs', 'title': 'Bungou Stray Dogs'}], 'Sequel': [{'mal_id': 32867, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season', 'title': 'Bungou Stray Dogs 2nd Season'}], 'Other': [{'mal_id': 34944, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34944/Bungou_Stray_Dogs__Dead_Apple', 'title': 'Bungou Stray Dogs: Dead Apple'}]}","Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll",Bones,"Action, Mystery, Comedy, Supernatural, Seinen","['""TRASH CANDY"" by GRANRODEO']","['""Namae wo Yobu yo (名前を呼ぶよ)"" by Luck Life']",23.0,2016.0
2982,Yuuwaku,Temptation,誘惑,,https://myanimelist.cdn-dena.com/images/anime/11/31529.jpg,OVA,Visual novel,2,Finished Airing,False,"Jul 25, 2003 to Oct 31, 2003","{'from': '2003-07-25', 'to': '2003-10-31'}",30 min. per ep.,Rx - Hentai,6.65,1628,,5188,4272,24,,,,[],Discovery,Central Park Media,AT-2,"Hentai, School",[],[],30.0,2003.0
2593,Kara no Kyoukai 1: Fukan Fuukei,the Garden of sinners Chapter 1: Overlooking View,劇場版 空の境界 the Garden of sinners 第一章『俯瞰風景』,"Kara no Kyoukai: The Garden of Sinners Movie 1, Borderline of Emptiness: Overlooking View, The Garden of Sinners: Thanatos",https://myanimelist.cdn-dena.com/images/anime/12/21741.jpg,Movie,Light novel,1,Finished Airing,False,"Dec 1, 2007","{'from': '2007-12-01', 'to': '2007-12-01'}",50 min.,R - 17+ (violence & profanity),7.75,108456,993.0,309,230683,1393,Same setting as Tsukihime and Fate/Stay Night.Includes claymation short which was shown before the movie in theaters.,,,"{'Adaptation': [{'mal_id': 2062, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2062/Kara_no_Kyoukai__The_Garden_of_Sinners', 'title': 'Kara no Kyoukai: The Garden of Sinners'}], 'Sequel': [{'mal_id': 3782, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3782/Kara_no_Kyoukai_2__Satsujin_Kousatsu_Zen', 'title': 'Kara no Kyoukai 2: Satsujin Kousatsu (Zen)'}], 'Summary': [{'mal_id': 6624, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6624/Kara_no_Kyoukai_Remix__Gate_of_Seventh_Heaven', 'title': 'Kara no Kyoukai Remix: Gate of Seventh Heaven'}], 'Other': [{'mal_id': 23697, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23697/Kara_no_Kyoukai__Manner_Movies', 'title': 'Kara no Kyoukai: Manner Movies'}]}","Aniplex, Kodansha, Notes",Aniplex of America,ufotable,"Action, Mystery, Supernatural, Thriller",['None'],"['""oblivious"" by Kalafina']",50.0,2007.0
33026,Time Bokan 24,Time Bokan 24,タイムボカン24,,https://myanimelist.cdn-dena.com/images/anime/2/82232.jpg,TV,Original,24,Finished Airing,False,"Oct 1, 2016 to Mar 18, 2017","{'from': '2016-10-01', 'to': '2017-03-18'}",23 min. per ep.,PG-13 - Teens 13 or older,5.87,578,7655.0,5700,3384,4,,Fall 2016,Saturdays at 17:30 (JST),"{'Alternative setting': [{'mal_id': 3915, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3915/Time_Bokan', 'title': 'Time Bokan'}], 'Sequel': [{'mal_id': 35254, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35254/Time_Bokan__Gyakushuu_no_San_Akunin', 'title': 'Time Bokan: Gyakushuu no San Akunin'}]}","Yomiuri Telecasting, Level-5",,Tatsunoko Production,"Adventure, Comedy, Mecha","['#1: ""Fantastic Time"" by Hey! Say! JUMP (eps 1-13)', '#2: ""Over The Top"" by Hey! Say! JUMP']","['#1: ""TRUE LOVE"" by Ai Shinozaki (eps 1-13)', '#2: ""Gekiyaba∞Bokkan!! (激ヤバ∞ボッカーン！！)"" by Moso Calibration']",23.0,2016.0
1607,Venus Versus Virus,Venus Versus Virus,ヴィーナス ヴァーサス ヴァイアラス,Venus vs. Virus,https://myanimelist.cdn-dena.com/images/anime/4/18842.jpg,TV,Manga,12,Finished Airing,False,"Jan 12, 2007 to Mar 30, 2007","{'from': '2007-01-12', 'to': '2007-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,6.49,8829,5660.0,2459,23329,54,,Winter 2007,Fridays at 01:55 (JST),"{'Adaptation': [{'mal_id': 1465, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1465/Venus_Versus_Virus', 'title': 'Venus Versus Virus'}]}","TBS, Venus Vangard, Half H.P Studio, BS-i","ADV Films, Funimation",Studio Hibari,"Drama, Romance, Supernatural","['""Bravin&#039; Bad Brew"" by Riryka']","['""Shijun no Zankoku"" by Yousei Teikoku']",24.0,2007.0
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,Gate: Thus the JSDF Fought There!,https://myanimelist.cdn-dena.com/images/anime/8/76222.jpg,TV,Novel,12,Finished Airing,False,"Jul 4, 2015 to Sep 19, 2015","{'from': '2015-07-04', 'to': '2015-09-19'}",23 min. per ep.,R - 17+ (violence & profanity),7.89,210578,715.0,137,373970,3838,,Summer 2015,Saturdays at 00:30 (JST),"{'Adaptation': [{'mal_id': 67879, 'type': 'manga', 'url': 'https://myanimelist.net/manga/67879/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri', 'title': 'Gate: Jieitai Kanochi nite, Kaku Tatakaeri'}], 'Sequel': [{'mal_id': 31637, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31637/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_2nd_Season', 'title': 'Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season'}]}","Genco, Magic Capsule, Warner Bros., KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,"Action, Military, Adventure, Fantasy","['""GATE: Sore wa Akatsuki no you ni (GATE～それは暁のように～)"" by Kishida Kyoudan & The Akeboshi Rockets (eps 1-11)']","['#1: ""Prism Communicate (ぷりずむコミュニケート)"" by Rory (Risa Taneda), Tuka (Hisako Kanemoto), Lelei (Nao Touyama) (eps 1-11)', '#2: ""GATE: Sore wa Akatsuki no you ni (GATE～それは暁のように～)"" by Kishida Kyoudan & The Akeboshi Rockets (ep 12)']",23.0,2015.0
36470,Tada-kun wa Koi wo Shinai,Tada Never Falls in Love,多田くんは恋をしない,Tada Doesn&#039;t Fall in Love,https://myanimelist.cdn-dena.com/images/anime/1446/91841.jpg,TV,Original,12,Currently Airing,True,"Apr 5, 2018 to ?","{'from': '2018-04-05', 'to': None}",23 min. per ep.,PG-13 - Teens 13 or older,7.47,9721,1745.0,1156,71295,122,,Spring 2018,Thursdays at 21:00 (JST),[],,Sentai Filmworks,Doga Kobo,"Slice of Life, Comedy, Romance","['""Otomodachi Film (オトモダチフィルム)"" by Masayoshi Ooishi']","['""Love Song (ラブソング)"" by Teresa Wagner (CV: Manaka Iwami)']",23.0,2018.0
18039,Rescue Me!,,れすきゅーME!,,https://myanimelist.cdn-dena.com/images/anime/12/52033.jpg,OVA,Manga,1,Finished Airing,False,"Jun 20, 2013","{'from': '2013-06-20', 'to': '2013-06-20'}",27 min.,R+ - Mild Nudity,6.06,10002,7216.0,2781,18381,7,,,,"{'Adaptation': [{'mal_id': 41249, 'type': 'manga', 'url': 'https://myanimelist.net/manga/41249/Rescue_Me', 'title': 'Rescue Me!'}]}",,,Hoods Entertainment,"Ecchi, Harem, Romance","['""Kyun♥Kyun everyday (きゅん♥きゅん everyday)"" by Haruko Aoki (青木春子)']","['""Kyun♥Kyun everyday (きゅん♥きゅん everyday)"" by Haruko Aoki (青木春子)']",27.0,2013.0
28825,Himouto! Umaru-chan,Himouto! Umaru-chan,干物妹！うまるちゃん,My Two-Faced Little Sister,https://myanimelist.cdn-dena.com/images/anime/12/75086.jpg,TV,Manga,12,Finished Airing,False,"Jul 9, 2015 to Sep 24, 2015","{'from': '2015-07-09', 'to': '2015-09-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.4,147953,2022.0,247,272482,2748,,Summer 2015,Thursdays at 02:14 (JST),"{'Adaptation': [{'mal_id': 50133, 'type': 'manga', 'url': 'https://myanimelist.net/manga/50133/Himouto_Umaru-chan', 'title': 'Himouto! Umaru-chan'}], 'Sequel': [{'mal_id': 30991, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30991/Himouto_Umaru-chan_OVA', 'title': 'Himouto! Umaru-chan OVA'}, {'mal_id': 35376, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35376/Himouto_Umaru-chan_R', 'title': 'Himouto! Umaru-chan R'}], 'Alternative version': [{'mal_id': 31234, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31234/Himouto_Umaru-chanS', 'title': 'Himouto! Umaru-chanS'}]}","AT-X, TOHO animation, Good Smile Company, Shueisha, BS11, Jinnan Studio, RAY",Sentai Filmworks,Doga Kobo,"Comedy, School, Seinen, Slice of Life","['""Kakushinteki☆Metamaruphose! (かくしん的☆めたまるふぉ～ぜっ！)"" by Umaru Doma (Aimi Tanaka) (eps 1-11)']","['""Hidamari Days (ひだまりデイズ)"" by Sisters (妹S) [Umaru Doma (Aimi Tanaka), Nana Ebina (Akari Kageyama), Kirie Motoba (Haruka Shiraishi), Sylphinford Tachibana (Yurina Furukawa)]']",24.0,2015.0
20431,Hoozuki no Reitetsu,Hozuki&#039;s Coolheadedness,鬼灯の冷徹,Cool-headed Hoozuki,https://myanimelist.cdn-dena.com/images/anime/7/87177.jpg,TV,Manga,13,Finished Airing,False,"Jan 10, 2014 to Apr 4, 2014","{'from': '2014-01-10', 'to': '2014-04-04'}",24 min. per ep.,PG-13 - Teens 13 or older,7.85,25118,793.0,1128,73341,761,,Winter 2014,Fridays at 01:35 (JST),"{'Adaptation': [{'mal_id': 36113, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36113/Hoozuki_no_Reitetsu', 'title': 'Hoozuki no Reitetsu'}], 'Side story': [{'mal_id': 24471, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24471/Hoozuki_no_Reitetsu_OVA', 'title': 'Hoozuki no Reitetsu OVA'}], 'Sequel': [{'mal_id': 35075, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35075/Hoozuki_no_Reitetsu_2nd_Season', 'title': 'Hoozuki no Reitetsu 2nd Season'}]}","Starchild Records, Mainichi Broadcasting System, Kodansha",Sentai Filmworks,Wit Studio,"Comedy, Demons, Supernatural, Fantasy, Seinen","['""Jigoku no Sata mo Kimi Shidai (地獄の沙汰も君次第)"" by Jigoku no Sata All Stars (Hiroki Yasumoto, Takashi Nagasako, Yumiko Kobayashi, Tetsuya Kakihara, Touko Aoyama, Eri Kitamura x YOUR SONG IS GOOD)']","['#1: ""Ookina Kingyou no Kinoshitade (大きな金魚の樹の下で)"" by Tokyo Philharmonic Chorus (東京混声合唱団) (ep 1)', '#2: ""Parallax View (パララックス・ビュー)"" by Sadesper Record feat. Sumire Uesaka (eps 2-7, 9-13)', '#3: ""Caramel Peach Jam 120% (キャラメル桃ジャム120%)"" by Peach Maki (Sumire Uesaka) (ep 8)']",24.0,2014.0
13535,Binbougami ga!,Good Luck Girl!,貧乏神が!,"Binbou Gami ga!, Binboukami ga!, Binbogami ga!, Binbou Kami ga!, The God Of Poverty is!",https://myanimelist.cdn-dena.com/images/anime/8/39333.jpg,TV,Manga,13,Finished Airing,False,"Jul 5, 2012 to Sep 27, 2012","{'from': '2012-07-05', 'to': '2012-09-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.83,75377,825.0,537,150514,1017,,Summer 2012,Unknown,"{'Adaptation': [{'mal_id': 20242, 'type': 'manga', 'url': 'https://myanimelist.net/manga/20242/Binbougami_ga', 'title': 'Binbougami ga!'}]}","TV Tokyo, Bandai Visual, Dentsu, Trinity Sound, Sony Music Entertainment, Studio Jack, Shueisha",Funimation,Sunrise,"Comedy, Parody, Shounen, Supernatural","['#1: ""Make My Day!"" by Piko (eps 1-12)', '#2: ""Koi Boudou (恋暴動)"" by HAPPY BIRTHDAY (ep 13)']","['#1: ""Koi Boudou (恋暴動)"" by HAPPY BIRTHDAY (eps 1-12)', '#2: ""Make My Day!"" by Piko (ep 13)']",23.0,2012.0
19613,New Initial D Movie: Legend 1 - Kakusei,Initial D Legend 1 Awakening,新劇場版　頭文字［イニシャル］D Legend1 -覚醒-,Shin Gekijouban Initial D: Legend 1 - Kakusei,https://myanimelist.cdn-dena.com/images/anime/7/75648.jpg,Movie,Manga,1,Finished Airing,False,"Aug 24, 2014","{'from': '2014-08-24', 'to': '2014-08-24'}",1 hr. 2 min.,PG-13 - Teens 13 or older,7.91,5763,683.0,3353,12529,36,,,,"{'Adaptation': [{'mal_id': 375, 'type': 'manga', 'url': 'https://myanimelist.net/manga/375/Initial_D', 'title': 'Initial D'}], 'Full story': [{'mal_id': 185, 'type': 'anime', 'url': 'https://myanimelist.net/anime/185/Initial_D_First_Stage', 'title': 'Initial D First Stage'}], 'Sequel': [{'mal_id': 28881, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28881/New_Initial_D_Movie__Legend_2_-_Tousou', 'title': 'New Initial D Movie: Legend 2 - Tousou'}]}","Shochiku, Kodansha, Ultra Super Pictures, Avex Pictures, Sammy",Sentai Filmworks,"SANZIGEN, LIDENFILMS","Action, Cars, Seinen, Sports",[],"['""never fear"" by Ryuuichi Kawamura']",62.0,2014.0
